Run_Time,Random_Error,True_Error,Accuracy,Accuracy1,quality,FullProblem
2.3495969772338867,0.0012828780387916378,1.1879598520170287e-10,1.0,0.0,0.0,0.0
2.9972360134124756,0.0017064304610840773,3.817791048577046e-11,1.0,0.0,0.0,0.0
3.6775810718536377,0.0023904000154443255,2.958867942326471e-10,1.0,0.0,0.0,0.0
2.8354990482330322,0.002568705783721868,6.3125634580663e-10,1.0,0.0,0.0,0.0
2.880718946456909,0.0027833969484524594,1.2123365158989152e-10,1.0,0.0,0.0,0.0
2.8864729404449463,0.002985661437620621,5.801989531178942e-10,1.0,0.0,0.0,0.0
3.9005630016326904,0.0032322180115559873,2.465834914727738e-10,1.0,0.0,0.0,0.0
2.9689669609069824,0.003269546132557432,5.411075875566551e-10,1.0,0.0,0.0,0.0
2.966691017150879,0.0033895835775623485,5.572294431432923e-10,1.0,0.0,0.0,0.0
3.92750883102417,0.0033993665951801543,3.490946073880785e-11,1.0,0.0,0.0,0.0
2.8561370372772217,0.0034394424605890105,7.548426640691108e-11,0.99,0.0,0.0,0.0
3.5110437870025635,0.003469323316768887,7.401165444398394e-11,0.99,0.0,0.0,0.0
2.7890119552612305,0.0034782890972674674,3.722284980245405e-11,0.99,0.0,0.0,0.0
2.8754730224609375,0.003492109771941825,3.70948462918852e-11,0.99,0.0,0.0,0.0
2.8542468547821045,0.003527048915532339,4.237736030143768e-11,0.99,0.0,0.0,0.0
3.424973964691162,0.0036524321209444374,4.7056084723218206e-11,0.99,0.0,0.0,0.0
3.539340019226074,0.003659654914029432,4.587914510106872e-10,1.0,0.0,0.0,0.0
62.11388397216797,0.003671142631295336,1.7725116513434003e-11,1.0,0.0,0.0,1.0
2.0772290229797363,0.0036881167291342998,3.9175686999959325e-11,0.98,0.0,0.0,0.0
2.074640989303589,0.003688973886272569,3.7925194235066684e-11,0.98,0.0,0.0,0.0
2.949162006378174,0.003711701763557203,4.2823963125604436e-11,0.96,0.0,0.0,0.0
3.200244903564453,0.003716687320210266,5.3885418696553167e-11,0.96,0.0,0.0,0.0
9.021141052246094,0.0037521084283215766,9.251003955934589e-11,0.97,0.0,0.0,0.0
4.883933067321777,0.0037698983454583345,5.07666651772265e-11,0.95,0.0,0.0,0.0
4.139887094497681,0.0037718775206370837,6.885320785743332e-11,0.95,0.0,0.0,0.0
4.27611780166626,0.0037853496145044668,4.956373506059819e-11,0.95,0.0,0.0,0.0
4.273505926132202,0.0037855198545377923,1.7051759310104941e-10,0.96,0.0,0.0,0.0
4.386436939239502,0.0037879055169893483,8.493536776676969e-11,0.96,0.0,0.0,0.0
4.773531913757324,0.0037985648946955095,1.4454383870377008e-11,0.93,0.0,0.0,0.0
4.315525054931641,0.003803184359351555,2.707037458776762e-10,0.92,0.0,0.0,0.0
4.445961952209473,0.0038099895920398266,1.0730694111060757e-11,0.94,0.0,0.0,0.0
149.49259400367737,0.0038594665265588423,2.039485393172391e-7,0.89,0.0625,0.0,1.0
3.8119430541992188,0.00386680417856315,2.0395988051258307e-7,0.87,0.06060606060606061,0.0,0.0
3.9080121517181396,0.0038721826959364596,2.0396141951414815e-7,0.84,0.058823529411764705,0.0,0.0
4.242002964019775,0.003872182708860958,2.0395877385268046e-7,0.84,0.05714285714285714,0.0,0.0
4.442339897155762,0.0038729141703469777,2.039754288946094e-7,0.82,0.05555555555555555,0.0,0.0
4.760513067245483,0.0038751629968435883,2.039926247539292e-7,0.83,0.05405405405405406,0.0,0.0
4.932358980178833,0.0038921078582419243,2.0399969763440495e-7,0.81,0.05263157894736842,0.0,0.0
13.384128093719482,0.0038998285160826273,2.0392363107857303e-7,0.78,0.05128205128205128,0.0,0.0
4.4430999755859375,0.003916376270290735,2.0394833172635018e-7,0.79,0.05,0.0,0.0
7.830836772918701,0.003916388261066833,2.039648936760785e-7,0.79,0.04878048780487805,0.0,0.0
5.856457948684692,0.003921822676677707,2.0394069338847132e-7,0.77,0.047619047619047616,0.0,0.0
6.114141941070557,0.003923311302003461,2.0391431859202724e-7,0.75,0.09302325581395349,0.0,0.0
6.169839143753052,0.003923899767802769,2.0391521445006777e-7,0.75,0.09090909090909091,0.0,0.0
6.679225206375122,0.003927293776212369,2.0482632601473427e-7,0.73,0.044444444444444446,0.0,0.0
3.6967501640319824,0.003927293627258894,2.0480791261025255e-7,0.73,0.043478260869565216,0.0,0.0
285.61038613319397,0.003931471216825449,2.0480628580739346e-7,0.68,0.06382978723404255,0.0,1.0
2.967642068862915,0.003934244774229946,2.0480552291937681e-7,0.66,0.08333333333333333,0.0,0.0
2.950423002243042,0.0039390039683129124,2.048036766219563e-7,0.71,0.08163265306122448,0.0,0.0
3.0341100692749023,0.003939669110785499,2.0480167294348317e-7,0.68,0.08,0.0,0.0
3.0277040004730225,0.003939669432255285,2.0479781309007405e-7,0.68,0.0784313725490196,0.0,0.0
3.1151039600372314,0.0039398118877724125,2.0479782356259968e-7,0.68,0.07692307692307693,0.0,0.0
3.235548973083496,0.003939811885362498,2.0482801971893894e-7,0.68,0.03773584905660377,0.0,0.0
3.7153449058532715,0.003941842413638822,2.0479773538140122e-7,0.66,0.07407407407407407,0.0,0.0
13.022485971450806,0.003945480561106182,2.0480862851848802e-7,0.64,0.05454545454545454,0.0,0.0
3.110539197921753,0.003945480560420229,2.0483056310631464e-7,0.64,0.03571428571428571,0.0,0.0
3.125706911087036,0.003945905366553464,2.0479959961933192e-7,0.67,0.07017543859649122,0.0,0.0
6.666791915893555,0.003945905306194897,2.0480108224238402e-7,0.67,0.06896551724137931,0.0,0.0
4.068615913391113,0.003945905315112162,2.0480431184299874e-7,0.67,0.05084745762711865,0.0,0.0
4.093203067779541,0.003945905306651986,2.0480115674875732e-7,0.67,0.06666666666666667,0.0,0.0
4.788989067077637,0.003947442473399907,2.0480551298288074e-7,0.66,0.06557377049180328,0.0,0.0
3.931957960128784,0.003947442414038731,2.0480927901897483e-7,0.66,0.06451612903225806,0.0,0.0
4.004410982131958,0.003949732200859176,2.048132856733581e-7,0.65,0.031746031746031744,0.0,0.0
4.073596954345703,0.003949734662212554,2.0481319659877706e-7,0.65,0.03125,0.0,0.0
4.750144004821777,0.00395248284829668,2.0554883958801007e-7,0.64,0.03076923076923077,0.0,0.0
4.998447895050049,0.003953113588640294,2.0554911825572397e-7,0.64,0.030303030303030304,0.0,0.0
