Run_Time,Random_Error,True_Error,Accuracy,Accuracy1,quality,FullProblem
2.008553981781006,0.00624207474105308,4.053007929272212e-14,1.0,0.0,0.0,0.0
1.0516319274902344,0.008837894273940362,1.1102230246251565e-16,1.0,0.0,0.0,0.0
2.5550830364227295,0.01010726091239908,7.632783294297951e-17,1.0,0.0,0.0,0.0
3.054539918899536,0.011542677726708882,7.174816296640074e-15,1.0,0.0,0.0,0.0
1.0454001426696777,0.01217932353244025,1.672273430841642e-15,0.98,0.0,0.0,0.0
2.525078058242798,0.01230238469710844,2.6922908347160046e-15,0.97,0.0,0.0,0.0
3.0204710960388184,0.012966033248772262,2.5697402539215375e-11,0.98,0.0,0.0,0.0
1.0402851104736328,0.013610531803421443,6.63597926608972e-11,0.97,0.0,0.0,0.0
2.44179105758667,0.014381452563596353,1.3990336666935832e-11,0.94,0.0,0.0,0.0
2.947864055633545,0.016059999634461836,1.9936205464254897e-11,0.87,0.0,0.0,0.0
1.06691312789917,0.01605999916147792,2.532511006458904e-11,0.87,0.0,0.0,0.0
2.5179800987243652,0.016059998804524994,3.536348297528136e-11,0.87,0.0,0.0,0.0
3.000091075897217,0.016072173532886584,6.219348647196199e-11,0.87,0.0,0.0,0.0
1.1219921112060547,0.016236038262931594,1.0657908999789356e-9,0.85,0.0,0.0,0.0
2.654337167739868,0.01685571747652411,8.035483459178927e-10,0.8,0.0,0.0,0.0
3.0195670127868652,0.01716922060639061,2.5919322244050136e-11,0.59,0.0,0.0,0.0
1.1766619682312012,0.017262076648539883,1.2582081210243956e-10,0.61,0.0,0.0,0.0
2.7312660217285156,0.01726207653878057,4.5067470588744385e-11,0.61,0.0,0.0,0.0
2.797657012939453,0.01728818921113657,4.495758626488211e-11,0.6,0.0,0.0,0.0
1.2522938251495361,0.017288189285379583,2.9228376663414934e-11,0.6,0.0,0.0,0.0
3.0750999450683594,0.017321192959001808,1.8441061871987685e-10,0.57,0.0,0.0,0.0
2.6437549591064453,0.017321192963397965,1.579128494633153e-11,0.57,0.0,0.0,0.0
3.1602320671081543,0.017332361629935338,3.898929096246562e-11,0.58,0.0,0.0,0.0
1.1962981224060059,0.017332361627050125,2.841189089552998e-11,0.58,0.0,0.0,0.0
2.5200610160827637,0.017337547759802965,2.5315617657728495e-11,0.61,0.0,0.0,0.0
2.9520020484924316,0.017463041591840568,7.291997838887454e-10,0.54,0.0,0.0,0.0
1.238266944885254,0.01774883841481447,3.687887564773895e-10,0.49,0.0,0.0,0.0
2.8438470363616943,0.018108975818809443,3.081607052868307e-10,0.47,0.0,0.0,0.0
2.5009689331054688,0.01811345532177379,2.5475819370734953e-10,0.48,0.0,0.0,0.0
3.1047511100769043,0.018113455321358038,2.464550230563134e-10,0.48,0.0,0.0,0.0
1.2549569606781006,0.018113455312592515,2.5640913003943666e-10,0.48,0.0,0.0,0.0
2.62959885597229,0.0181134553348895,3.58742237305254e-10,0.48,0.0,0.0,0.0
2.708936929702759,0.01845033573333686,2.6914159789726e-10,0.42,0.0,0.0,0.0
3.1790449619293213,0.018450336093301697,3.378900076400626e-10,0.42,0.0,0.0,0.0
1.231997013092041,0.018450335719061024,3.3266483318028506e-10,0.42,0.0,0.0,0.0
2.567513942718506,0.018597702179841982,1.1189855986248887e-10,0.39,0.0,0.0,0.0
2.8915300369262695,0.01859770223177016,4.1402450912109146e-11,0.39,0.0,0.0,0.0
3.0031650066375732,0.018597702367089977,4.889638693938991e-11,0.39,0.0,0.0,0.0
1.2963240146636963,0.018674761498491545,9.807891998558915e-11,0.41,0.0,0.0,0.0
2.570661783218384,0.018680862400906786,8.552567681840983e-11,0.39,0.0,0.0,0.0
2.7492480278015137,0.018680862369191184,1.3292811990028852e-10,0.39,0.0,0.0,0.0
3.056162118911743,0.018680862420401893,1.0668849137474012e-10,0.39,0.0,0.0,0.0
1.2949609756469727,0.018680862427987936,9.405111411897593e-11,0.39,0.0,0.0,0.0
2.705018997192383,0.01868086241941532,5.481973069931811e-10,0.39,0.0,0.0,0.0
2.582582950592041,0.01871826293720663,1.3904685042254172e-10,0.37,0.0,0.0,0.0
3.1697421073913574,0.018718262820781366,1.3549662086775882e-10,0.37,0.0,0.0,0.0
1.3473341464996338,0.01871826280085763,8.24667764631748e-11,0.37,0.0,0.0,0.0
2.954163074493408,0.018735573498077224,6.168024632713376e-10,0.34,0.0,0.0,0.0
2.561624050140381,0.01873557302718236,5.254549087507776e-10,0.34,0.0,0.0,0.0
2.811115026473999,0.01873557310368576,5.136025563179381e-10,0.34,0.0,0.0,0.0
2.963644027709961,0.01873681249062511,6.733256383006925e-10,0.33,0.0,0.0,0.0
1.3363800048828125,0.018736812696861248,5.332146529868353e-10,0.33,0.0,0.0,0.0
2.834523916244507,0.018770064880200957,5.829010676916546e-10,0.33,0.0,0.0,0.0
2.661289930343628,0.018770064819359965,8.659281763856441e-10,0.33,0.0,0.0,0.0
2.8716399669647217,0.018778450002001908,6.640842181715456e-10,0.34,0.0,0.0,0.0
3.041656970977783,0.01877845024361363,9.117218785492653e-11,0.34,0.0,0.0,0.0
1.444303035736084,0.018778452145113672,8.239717450009287e-10,0.34,0.0,0.0,0.0
2.8821280002593994,0.018778449986569704,7.49899926877351e-10,0.34,0.0,0.0,0.0
2.691506862640381,0.018778452011297554,7.750038805154347e-11,0.34,0.0,0.0,0.0
2.7360010147094727,0.018783752898147682,5.530026436773028e-11,0.31,0.0,0.0,0.0
3.0529561042785645,0.018783752684162304,5.4240001379213254e-11,0.31,0.0,0.0,0.0
3.057352066040039,0.01878375296241601,5.84189710495231e-11,0.31,0.0,0.0,0.0
1.4533329010009766,0.018783752822644488,9.50734782567686e-10,0.31,0.0,0.0,0.0
2.6909661293029785,0.0187837527880099,8.595331876803947e-10,0.31,0.0,0.0,0.0
2.704831123352051,0.018783752742477955,7.626976827879162e-11,0.31,0.0,0.0,0.0
2.9355249404907227,0.018783752228500684,8.966093145712506e-11,0.31,0.0,0.0,0.0
3.0936129093170166,0.01887927433351918,9.194738026518934e-11,0.3,0.0,0.0,0.0
3.083914041519165,0.018879274335675683,7.007958796600988e-11,0.3,0.0,0.0,0.0
1.4928817749023438,0.018879560778664324,6.988384732009578e-10,0.3,0.0,0.0,0.0
2.6894118785858154,0.01887956074247453,7.426334477922403e-10,0.3,0.0,0.0,0.0
2.7877070903778076,0.018879560737088526,9.048405913425484e-10,0.3,0.0,0.0,0.0
3.069972038269043,0.01887956073711046,9.384719112937034e-10,0.3,0.0,0.0,0.0
3.096407890319824,0.019190038692416027,7.486983255589053e-11,0.27,0.0,0.0,0.0
3.084397077560425,0.01925242546654678,8.773196752409618e-11,0.22,0.0,0.0,0.0
1.5991528034210205,0.01929811157196767,7.751745079165318e-11,0.18,0.0,0.0,0.0
2.85788893699646,0.019298112283585748,6.791961437713212e-11,0.18,0.0,0.0,0.0
2.862933874130249,0.01929811157168766,5.4590318376845914e-11,0.18,0.0,0.0,0.0
2.877884864807129,0.019302001852580485,1.2470600246894392e-10,0.15,0.0,0.0,0.0
3.128476142883301,0.0193020018541196,1.2472144150788012e-10,0.15,0.0,0.0,0.0
3.1824309825897217,0.01930200185360411,1.3014386096577013e-10,0.15,0.0,0.0,0.0
3.151632070541382,0.019302001852355408,1.4249193491799872e-10,0.15,0.0,0.0,0.0
3.049333095550537,0.019526567189167367,1.2324698206445106e-10,0.1,0.0,0.0,0.0
1.7413840293884277,0.01952656745577016,1.7427173593098644e-10,0.1,0.0,0.0,0.0
2.9568920135498047,0.019526567410334626,4.778942519489959e-11,0.1,0.0,0.0,0.0
2.9350149631500244,0.01952656740351323,4.9305046156966625e-11,0.1,0.0,0.0,0.0
3.0458340644836426,0.019526567757166578,4.321188545874932e-11,0.1,0.0,0.0,0.0
3.054076910018921,0.0195265675948801,4.486410548620867e-11,0.1,0.0,0.0,0.0
3.2238898277282715,0.019526567875710953,4.472230918928233e-11,0.1,0.0,0.0,0.0
3.2170979976654053,0.01952656745584218,4.054683672150006e-11,0.1,0.0,0.0,0.0
3.2789669036865234,0.019526567268428687,5.6463105024828764e-11,0.1,0.0,0.0,0.0
3.2997629642486572,0.01952656844463919,6.257903917283869e-11,0.1,0.0,0.0,0.0
3.282789945602417,0.019526567344614738,7.909754101698141e-11,0.1,0.0,0.0,0.0
1.9752881526947021,0.019696089851460846,4.035239503652477e-11,0.1,0.0,0.0,0.0
3.3089089393615723,0.019696089853194623,4.22652884912722e-11,0.1,0.0,0.0,0.0
3.1398890018463135,0.0196960898499808,5.02252822665028e-11,0.1,0.0,0.0,0.0
3.157689094543457,0.019696089852617987,5.982823264583104e-11,0.1,0.0,0.0,0.0
3.3533241748809814,0.019696089868174314,5.148026449575127e-11,0.1,0.0,0.0,0.0
3.3615970611572266,0.019696089872403243,4.827191424361388e-11,0.1,0.0,0.0,0.0
3.420685052871704,0.019696089853877666,9.284940871712166e-11,0.1,0.0,0.0,0.0
3.3692891597747803,0.01969608985008251,1.4426929789701504e-10,0.1,0.0,0.0,0.0
