Run_Time,Random_Error,True_Error,Accuracy,Accuracy1,quality,FullProblem
1.041198968887329,0.007209260413871023,4.4825254619240695e-15,1.0,0.0,0.0,0.0
2.462646007537842,0.009011587496576504,8.36136715420821e-15,1.0,0.0,0.0,0.0
1.029798984527588,0.00997655432510855,4.39813463426475e-12,1.0,0.0,0.0,0.0
3.0624780654907227,0.010652657987736763,2.120394332338904e-9,1.0,0.0,0.0,0.0
3.1375341415405273,0.012185022096100694,3.3627269649394442e-9,0.98,0.0,0.0,0.0
1.0616681575775146,0.014018729949072217,5.964892885179651e-10,0.99,0.0,0.0,0.0
3.0438849925994873,0.014114978983697998,1.1344680125868756e-9,0.98,0.0,0.0,0.0
1.0408151149749756,0.014198290739623275,1.8726364278687235e-9,0.98,0.0,0.0,0.0
2.9144740104675293,0.014722722957757728,2.7149306761065084e-9,0.97,0.0,0.0,0.0
1.0839829444885254,0.015525569036291396,1.5693440297281924e-9,0.87,0.0,0.0,0.0
3.381394147872925,0.015753626091230988,4.593359581583911e-10,0.86,0.0,0.0,0.0
2.8312771320343018,0.016056782818920777,1.6802449709363287e-10,0.83,0.0,0.0,0.0
1.1838340759277344,0.016254791506672986,1.8837374715641175e-10,0.8,0.0,0.0,0.0
2.920665979385376,0.016257230520014328,3.3912807978486725e-10,0.78,0.0,0.0,0.0
3.286998987197876,0.016278069379994535,3.218984245823009e-10,0.78,0.0,0.0,0.0
1.1591739654541016,0.016477666662443102,3.297914996647222e-10,0.76,0.0,0.0,0.0
2.846018075942993,0.016520652757980203,2.43721383352824e-10,0.77,0.0,0.0,0.0
1.1780529022216797,0.01673421459876534,1.829453442903084e-9,0.75,0.0,0.0,0.0
3.1317529678344727,0.016784429066358172,1.5669942426965733e-10,0.73,0.0,0.0,0.0
3.1049399375915527,0.016891206684631017,1.4618921351239322e-10,0.72,0.0,0.0,0.0
1.2670109272003174,0.01689120645219349,2.0706787604019006e-9,0.72,0.0,0.0,0.0
2.9756247997283936,0.016891713479405622,1.653695375081199e-10,0.72,0.0,0.0,0.0
1.2081000804901123,0.016957780239538027,1.7701327903463238e-10,0.72,0.0,0.0,0.0
3.3005311489105225,0.016958670276201647,2.2540645044921703e-10,0.72,0.0,0.0,0.0
2.704206943511963,0.017038418006859547,1.8098297860369428e-10,0.71,0.0,0.0,0.0
1.2333130836486816,0.017039081840918187,1.0771033370771121e-10,0.72,0.0,0.0,0.0
3.1344661712646484,0.017264386117278097,2.002577201287714e-10,0.7,0.0,0.0,0.0
2.9493658542633057,0.01768233686913201,1.1989016723834567e-10,0.62,0.0,0.0,0.0
1.192857027053833,0.017682336876605052,1.3415811517258902e-10,0.62,0.0,0.0,0.0
3.0377070903778076,0.017714416924673196,2.0893274610411794e-10,0.65,0.0,0.0,0.0
3.2614290714263916,0.01773675533849383,1.869865096093548e-10,0.69,0.0,0.0,0.0
1.296759843826294,0.0178144469124078,2.1840914493642671e-10,0.66,0.0,0.0,0.0
2.783504009246826,0.01781444766135913,1.562253659770363e-10,0.66,0.0,0.0,0.0
3.2602829933166504,0.017825350450689358,1.1233167868107685e-10,0.66,0.0,0.0,0.0
1.2437200546264648,0.017827552911233405,7.328385814853178e-11,0.62,0.0,0.0,0.0
2.799704074859619,0.017827553852218812,7.329151174850779e-11,0.62,0.0,0.0,0.0
3.3492181301116943,0.017828984424448323,4.6106098106069027e-11,0.64,0.0,0.0,0.0
1.2907190322875977,0.017930485010631325,5.758855475823665e-10,0.59,0.0,0.0,0.0
2.871100902557373,0.018049349033982184,5.625037310941217e-10,0.58,0.0,0.0,0.0
3.291110038757324,0.01857342181955459,3.6011756771037184e-10,0.46,0.0,0.0,0.0
1.3450348377227783,0.01857342169264639,4.75753644813004e-10,0.46,0.0,0.0,0.0
2.9047739505767822,0.018573421658215506,3.6716404916425915e-10,0.46,0.0,0.0,0.0
3.1165590286254883,0.018657246873828578,5.7872082126486646e-11,0.46,0.0,0.0,0.0
1.3416271209716797,0.018657246869661855,5.08472014493222e-11,0.46,0.0,0.0,0.0
2.9961631298065186,0.018673131862715995,1.0079873741242196e-10,0.44,0.0,0.0,0.0
2.927306890487671,0.018673131894896364,1.1287051848718477e-10,0.44,0.0,0.0,0.0
1.378803014755249,0.018673131816131273,1.18910825630536e-10,0.44,0.0,0.0,0.0
3.2752740383148193,0.018673132260392838,3.2158881113630855e-10,0.44,0.0,0.0,0.0
2.725339889526367,0.018673131744088734,9.014837487608673e-12,0.44,0.0,0.0,0.0
1.3704369068145752,0.01867313164405211,1.0533421357372674e-11,0.44,0.0,0.0,0.0
3.477849006652832,0.018745477439154345,5.893861995676097e-10,0.38,0.0,0.0,0.0
2.622670888900757,0.018745477455779338,5.697972788043515e-10,0.38,0.0,0.0,0.0
3.3798410892486572,0.01961466649680846,4.303823061824197e-10,0.32,0.0,0.0,0.0
1.4719839096069336,0.019641808859702663,4.027827377184323e-10,0.34,0.0,0.0,0.0
3.019735813140869,0.01964180873333514,5.483316370402669e-10,0.34,0.0,0.0,0.0
2.9622738361358643,0.01964180879759028,3.4979880103591654e-11,0.34,0.0,0.0,0.0
1.5303950309753418,0.01964180873644476,2.2754347017706067e-11,0.34,0.0,0.0,0.0
3.288686990737915,0.01964180873725738,8.855903232962703e-10,0.34,0.0,0.0,0.0
2.7388839721679688,0.019650361593360196,5.304643807546583e-10,0.32,0.0,0.0,0.0
3.277358055114746,0.019650361593862856,5.841273020834592e-10,0.32,0.0,0.0,0.0
1.5466070175170898,0.01966978728295257,2.7874737240640712e-11,0.32,0.0,0.0,0.0
3.0933260917663574,0.01966978727076381,6.390714554771471e-10,0.32,0.0,0.0,0.0
