Run_Time,Random_Error,True_Error,Accuracy,Accuracy1,quality,FullProblem
1.9628028869628906,0.0015087710433503588,3.577011291333587e-10,1.0,0.0,0.0,0.0
3.596505880355835,0.0019087209125904295,3.593850911309815e-10,1.0,0.0,0.0,0.0
3.406860113143921,0.0024367104791650496,3.3623494440082613e-10,1.0,0.0,0.0,0.0
3.3398919105529785,0.002652514260612176,3.9045661495706874e-10,1.0,0.0,0.0,0.0
2.5173089504241943,0.00275070462554753,4.3572667002278465e-10,1.0,0.0,0.0,0.0
2.652117967605591,0.0029178631750519483,2.0872577451147567e-10,1.0,0.0,0.0,0.0
3.500300168991089,0.003108627350774643,1.365355484922448e-10,1.0,0.0,0.0,0.0
2.524644136428833,0.003182240877186394,1.5368897300638285e-10,1.0,0.0,0.0,0.0
3.59027099609375,0.0031830424910948823,1.4268136325212843e-10,1.0,0.0,0.0,0.0
2.6250030994415283,0.0032115056935615397,1.3875883948799572e-10,1.0,0.0,0.0,0.0
2.6136481761932373,0.0032701370680942084,1.0849397942547245e-10,1.0,0.0,0.0,0.0
3.715796947479248,0.0032773634660637086,1.2528776800746488e-10,1.0,0.0,0.0,0.0
2.9343650341033936,0.0033740222257778677,8.599419492466565e-10,1.0,0.0,0.0,0.0
3.840909957885742,0.0034013844694268432,1.0093438758407292e-10,0.99,0.0,0.0,0.0
3.011151075363159,0.003420495065912384,7.386934310765758e-10,0.98,0.0,0.0,0.0
3.9395058155059814,0.003515031924448008,6.667889192180088e-10,0.98,0.0,0.0,0.0
2.739114999771118,0.00353369544307104,6.13694610754334e-10,0.99,0.0,0.0,0.0
3.6100430488586426,0.0035496846428164537,8.224541412499287e-10,0.99,0.0,0.0,0.0
2.4902870655059814,0.0035625153390240662,1.0058507672605632e-9,0.95,0.0,0.0,0.0
3.5496199131011963,0.003580812626203458,9.199787320834929e-10,0.95,0.0,0.0,0.0
3.337233066558838,0.0035824279482025,1.2373400047616112e-10,0.95,0.0,0.0,0.0
4.321552038192749,0.003608979997352898,9.213881567438076e-11,0.94,0.0,0.0,0.0
3.349604845046997,0.0036089829293561946,1.4643223439358977e-10,0.94,0.0,0.0,0.0
4.564321994781494,0.003621991238534291,8.727465625191222e-11,0.95,0.0,0.0,0.0
3.6005988121032715,0.003622569571046846,9.539576593942112e-11,0.95,0.0,0.0,0.0
4.833884000778198,0.003630911299234601,6.842091303249642e-11,0.95,0.0,0.0,0.0
3.9806900024414062,0.0036315838001928225,1.7567933392748092e-10,0.94,0.0,0.0,0.0
4.767297029495239,0.003633012561071349,1.0207933283379322e-10,0.94,0.0,0.0,0.0
4.027052164077759,0.0036405853756000493,9.961424740634328e-11,0.94,0.0,0.0,0.0
4.68245005607605,0.0036421174774619244,1.4857568474135885e-10,0.94,0.0,0.0,0.0
4.199297904968262,0.0036523836950529773,1.7796182236184954e-10,0.92,0.0,0.0,0.0
4.969709157943726,0.0036526181313183363,8.624842159909996e-12,0.92,0.0,0.0,0.0
5.354986906051636,0.003660053122264183,1.1043128217425036e-11,0.9,0.0,0.0,0.0
4.248492956161499,0.0036602744562036216,1.9744331863913445e-10,0.9,0.0,0.0,0.0
5.615823984146118,0.0036672696863170404,2.409463774333265e-10,0.91,0.0,0.0,0.0
5.0273168087005615,0.003671107041131553,1.3416252483966495e-11,0.88,0.0,0.0,0.0
5.715512037277222,0.0036714331463170834,1.5865721930685694e-11,0.88,0.0,0.0,0.0
5.723459959030151,0.003683916367996077,1.4256188243799706e-11,0.84,0.0,0.0,0.0
4.982742071151733,0.00368391636170679,1.5014406384850076e-11,0.84,0.0,0.0,0.0
6.0126330852508545,0.003684556637245392,1.603454348464428e-11,0.83,0.0,0.0,0.0
6.160556077957153,0.0036849968820231033,1.495036212884049e-11,0.83,0.0,0.0,0.0
5.658411026000977,0.003684997038420611,2.2489099124611833e-11,0.83,0.0,0.0,0.0
6.740633964538574,0.003697821888584543,3.5154813088356107e-12,0.81,0.0,0.0,0.0
4.087782859802246,0.0036986476171661353,1.1270131008989104e-10,0.81,0.0,0.0,0.0
7.0605549812316895,0.003701479741564354,3.3582876063364964e-12,0.8,0.0,0.0,0.0
3.0281949043273926,0.003710888453185998,1.8866228024272402e-11,0.83,0.0,0.0,0.0
4.112338066101074,0.003716104707148905,6.296642027225907e-12,0.79,0.0,0.0,0.0
4.100160837173462,0.003731052730594311,8.40415757819013e-12,0.76,0.0,0.0,0.0
3.2454380989074707,0.003731053035780651,1.1165800922752211e-11,0.76,0.0,0.0,0.0
4.079785108566284,0.003733554584268238,1.4260582298364355e-11,0.75,0.0,0.0,0.0
4.169831991195679,0.00373898205922092,1.7146487354957607e-11,0.74,0.0,0.0,0.0
4.2506489753723145,0.0037426834924104164,2.3545384392198443e-11,0.72,0.0,0.0,0.0
3.2086679935455322,0.0037426834912318487,1.5104509656915788e-11,0.72,0.0,0.0,0.0
4.193757057189941,0.003742794680394795,2.0658700444764477e-12,0.72,0.0,0.0,0.0
4.232508897781372,0.0037502924698441607,2.583504590814023e-12,0.72,0.0,0.0,0.0
4.329392194747925,0.0037503122997620385,8.271491130917852e-13,0.72,0.0,0.0,0.0
4.284112930297852,0.003758661746174811,1.1320475806764208e-12,0.72,0.0,0.0,0.0
3.2869949340820312,0.0037602817806840893,1.8065618445639586e-12,0.72,0.0,0.0,0.0
4.264364004135132,0.0037602817857470185,6.495769200309809e-12,0.72,0.0,0.0,0.0
4.37969183921814,0.0037602817745967746,8.527883260667224e-12,0.72,0.0,0.0,0.0
4.314749002456665,0.003760329341675842,1.1198757199348819e-11,0.74,0.0,0.0,0.0
4.439542055130005,0.003767161732517274,7.165171234113643e-13,0.76,0.0,0.0,0.0
3.404031991958618,0.003767790709785449,4.065033032407683e-12,0.73,0.0,0.0,0.0
4.32706093788147,0.003771911452595174,4.184257107464617e-12,0.71,0.0,0.0,0.0
4.432911157608032,0.003771911453767948,3.0753802282568188e-12,0.71,0.0,0.0,0.0
